resp_fMRI.keys, resp_fMRI.rt, construal_resp.keys, construal_resp.rt, resp_trial.keys, resp_trial.rt, instructionLoop.thisRepN, instructionLoop.thisTrialN, instructionLoop.thisN, instructionLoop.thisIndex, blocks.thisRepN, blocks.thisTrialN, blocks.thisN, blocks.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrial, Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, participant, session, run, designDir, k_val, date, expName, frameRate
, , 2, 0.6500000000000341, , , , , , , 0, -1, -1, 0, 2017, 22, 1, 1.217999999999961, 0.056234132519034905, 0.07498942093324558, , 1.42591636573, 207.09900000000002, 208.31699999999998, , 4.438915135773476, 21, 1, 1, 5, 90, 0, 1, 1, 0.80244756107, 0, Why watch television?,  Show competence., 2, 203.261, 205.66400000000002, 0, 21, 21, 21, 2017, 1, 1, fmri_v120180206191813, 0.01, Tue Feb 06 2018 19:35:10 GMT-0800 (PST), stroop, 60
, , 2, 0.9010000000000105, , , , , , , 0, -1, -1, 0, 2017, 23, 1, 1.9189999999999827, 0.09999999999999999, 0.07498942093324558, , 1.01827403747, 214.04, 215.95899999999997, , 4.949999999999999, 33, 1, 2, 5, 90, 0, 1, 1, 1.69130920844, 0, Why sign ones name?,  Write a check., 1, 210.35299999999998, 213.006, 0, 22, 22, 22, 2017, 1, 1, fmri_v120180206191813, 0.01, Tue Feb 06 2018 19:35:10 GMT-0800 (PST), stroop, 60
, , 1, 0.6370000000000005, , , , , , , 0, -1, -1, 0, 2017, 24, 1, 1.5670000000000073, 0.05623413251903491, 0.04216965034285823, , 5.103403799, 229.559, 231.126, , 5.918553514364634, 28, 1, 2, 5, 90, 0, 1, 1, 1.78183993396, 0, Why gain knowledge?,  Improve oneself., 3, 222.066, 224.455, 0, 23, 23, 23, 2017, 1, 1, fmri_v120180206191813, 0.01, Tue Feb 06 2018 19:35:10 GMT-0800 (PST), stroop, 60
, , 1, 1.3689999999999714, , , , , , , 0, -1, -1, 0, 2017, 25, 2, 0.7839999999999918, 0.0316227766016838, 0.04216965034285823, , 3.94181158261, 243.157, 243.941, , 6.624590457063196, 22, 1, 1, 5, 90, 0, 1, 1, 1.22606230301, 0, Why throw away trash?,  Make a list., 1, 236.08200000000002, 239.20399999999998, 0, 24, 24, 24, 2017, 1, 1, fmri_v120180206191813, 0.01, Tue Feb 06 2018 19:35:10 GMT-0800 (PST), stroop, 60
, , 1, 0.4390000000000214, , , , , , , 0, -1, -1, 0, 2017, 26, 1, 1.1510000000000105, 0.05623413251903491, 0.04216965034285823, , 2.23662449344, 251.633, 252.78400000000002, , 5.495799691910017, 26, 1, 2, 5, 90, 0, 1, 1, 1.0775577524, 0, Why keep a memory?,  Feel nostalgia., 3, 247.19500000000002, 249.386, 0, 25, 25, 25, 2017, 1, 1, fmri_v120180206191813, 0.01, Tue Feb 06 2018 19:35:10 GMT-0800 (PST), stroop, 60
, , 1, 0.6009999999999991, , , , , , , 0, -1, -1, 0, 2017, 27, 1, 0.8019999999999641, 0.0316227766016838, 0.023713737056616557, , 0.953277094636, 258.073, 258.875, , 9.635767937546465, 32, 1, 2, 5, 90, 0, 1, 1, 0.582485785338, 0, How to take a picture?,  Point a camera., 4, 254.754, 257.106, 0, 26, 26, 26, 2017, 1, 1, fmri_v120180206191813, 0.01, Tue Feb 06 2018 19:35:10 GMT-0800 (PST), stroop, 60
, , 1, 0.7669999999999959, , , , , , , 0, -1, -1, 0, 2017, 28, 2, 0.5840000000000032, 0.017782794100389233, 0.023713737056616557, , 3.60814277683, 269.63699999999994, 270.221, , 10.468508867289279, 25, 1, 1, 5, 90, 0, 1, 1, 0.85743824069, 0, How to provide food?,  Prepare meals., 5, 263.496, 266.01599999999996, 0, 27, 27, 27, 2017, 1, 1, fmri_v120180206191813, 0.01, Tue Feb 06 2018 19:35:10 GMT-0800 (PST), stroop, 60
, , 1, 0.4830000000000041, , , , , , , 0, -1, -1, 0, 2017, 29, 1, 1.634999999999991, 0.0316227766016838, 0.04216965034285823, , 0.525789486885, 274.52599999999995, 276.16099999999994, , 10.539121181691446, 35, 1, 1, 5, 90, 0, 1, 1, 2.03559065848, 0, How to satisfy a need?,  Make a purchase., 6, 271.756, 273.99199999999996, 0, 28, 28, 28, 2017, 1, 1, fmri_v120180206191813, 0.01, Tue Feb 06 2018 19:35:10 GMT-0800 (PST), stroop, 60
, , 2, 0.8500000000000227, , , , , , , 0, -1, -1, 0, 2017, 30, 2, 2.2530000000000427, 0.05623413251903491, 0.07498942093324558, , 2.67162400627, 285.13699999999994, 287.39, , 6.129930425591942, 29, 1, 1, 5, 90, 0, 1, 1, 0.780702425923, 0, Why write a song?,  Seek advice., 2, 279.84799999999996, 282.451, 0, 29, 29, 29, 2017, 1, 1, fmri_v120180206191813, 0.01, Tue Feb 06 2018 19:35:10 GMT-0800 (PST), stroop, 60
, , 2, 0.6490000000000009, , , , , , , 0, -1, -1, 0, 2017, 31, 1, 1.6020000000000323, 0.09999999999999999, 0.13335214321633237, , 0.908173412327, 292.629, 294.231, , 4.050000000000001, 27, 1, 1, 5, 90, 0, 1, 1, 0.872762073302, 0, Why drink wine?,  Consume alcohol., 2, 289.30899999999997, 291.712, 0, 30, 30, 30, 2017, 1, 1, fmri_v120180206191813, 0.01, Tue Feb 06 2018 19:35:10 GMT-0800 (PST), stroop, 60
, , 1, 0.5660000000000309, , , , , , , 0, -1, -1, 0, 2017, 32, 2, 0.7339999999999804, 0.17782794100389224, 0.13335214321633237, , 3.93142542595, 305.427, 306.16099999999994, , 2.221927222764561, 20, 1, 2, 5, 90, 0, 1, 1, 0.842495877328, 0, How to plan ahead?,  Make a list., 5, 299.16999999999996, 301.48900000000003, 0, 31, 31, 31, 2017, 1, 1, fmri_v120180206191813, 0.01, Tue Feb 06 2018 19:35:10 GMT-0800 (PST), stroop, 60
, , 2, 0.6169999999999618, , , , , , , 0, -1, -1, 0, 2017, 33, 1, 1.3009999999999877, 0.09999999999999999, 0.13335214321633237, , 3.54211995361, 316.64, 317.94100000000003, , 4.5, 30, 1, 1, 5, 90, 0, 1, 1, 0.501640037663, 0, How to express a talent?,  Entertain others., 6, 310.716, 313.086, 0, 32, 32, 32, 2017, 1, 1, fmri_v120180206191813, 0.01, Tue Feb 06 2018 19:35:10 GMT-0800 (PST), stroop, 60
, , 2, 0.950999999999965, , , , , , , 0, -1, -1, 0, 2017, 34, 1, 1.2840000000000487, 0.17782794100389224, 0.13335214321633237, , 1.0466919791, 323.75, 325.034, , 3.4439871952850694, 31, 1, 2, 5, 90, 0, 1, 1, 1.31149454073, 0, Why use chalk?,  Get fit., 1, 319.994, 322.697, 0, 33, 33, 33, 2017, 1, 1, fmri_v120180206191813, 0.01, Tue Feb 06 2018 19:35:10 GMT-0800 (PST), stroop, 60
, , 2, 1.1850000000000023, , , , , , , 0, -1, -1, 0, 2017, 35, 1, 1.100999999999999, 0.09999999999999999, 0.07498942093324558, , 2.05198493964, 333.07500000000005, 334.17600000000004, , 3.4499999999999997, 23, 1, 2, 5, 90, 0, 1, 1, 0.651654467707, 1, How to go shopping?,  Use credit cards., 4, 328.086, 331.023, 0, 34, 34, 34, 2017, 1, 1, fmri_v120180206191813, 0.01, Tue Feb 06 2018 19:35:10 GMT-0800 (PST), stroop, 60
, , 2, 1.3179999999999836, , , , , , , 0, -1, -1, 0, 2017, 36, 2, 1.0190000000000055, 0.05623413251903491, 0.07498942093324558, , 1.77171679961, 341.818, 342.837, , 7.82094571541041, 37, 1, 1, 5, 90, 0, 1, 1, 0.787799908838, 0, Why attend a school?,  Get a degree., 3, 336.96299999999997, 340.033, 0, 35, 35, 35, 2017, 1, 1, fmri_v120180206191813, 0.01, Tue Feb 06 2018 19:35:10 GMT-0800 (PST), stroop, 60
