resp_fMRI.keys, resp_fMRI.rt, construal_resp.keys, construal_resp.rt, resp_trial.keys, resp_trial.rt, instructionLoop.thisRepN, instructionLoop.thisTrialN, instructionLoop.thisN, instructionLoop.thisIndex, blocks.thisRepN, blocks.thisTrialN, blocks.thisN, blocks.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrial, Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrial, Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, participant, session, run, designDir, k_val, date, expName, frameRate
5, 9.216999999999999, , , , , , , , , 0, -1, -1, 0, 2000, 1, 1, 9.862000000000009, 0.005, 0.005, , 1.79094524069, 37.206, 37.21000000000001, , 25, 30, 1, , 2, 42.39999999999999, 1, 1, 3, 1.34152202088, 0, How to show intelligence?,  Participate in class., 5, 21.542, 25.543999999999997, 0, 0, 0, 0, 2000, 1, 1, 9.862000000000009, 0.005, 0.005, , 1.79094524069, 37.206, 37.21000000000001, , 25, 30, 1, , 2, 42.39999999999999, 1, 1, 3, 1.34152202088, 0, How to show intelligence?,  Participate in class., 5, 21.542, 25.543999999999997, 0, 0, 0, 0, 2000, 1, shorttest, fmri_v120180213002343, 0.005, Tue Feb 13 2018 13:21:00 GMT-0800 (PST), stroop, 60
, , 1, 0.3830000000000098, , , , , , , 0, -1, -1, 0, 2000, 2, 1, 0.5669999999999789, 0.005, 0.00666760716081662, , 3.16740180686, 45.68800000000002, 46.256, , 25, 30, 1, 1, 4, 44.80000000000004, 1, 1, 3, 1.43407069378, 0, How to give to charity?,  Use a camera., 5, 40.38499999999999, 42.519000000000005, 0, 1, 1, 1, 2000, 2, 1, 0.5669999999999789, 0.005, 0.00666760716081662, , 3.16740180686, 45.68800000000002, 46.256, , 25, 30, 1, 1, 4, 44.80000000000004, 1, 1, 3, 1.43407069378, 0, How to give to charity?,  Use a camera., 5, 40.38499999999999, 42.519000000000005, 0, 1, 1, 1, 2000, 1, shorttest, fmri_v120180213002343, 0.005, Tue Feb 13 2018 13:21:00 GMT-0800 (PST), stroop, 60
, , 1, 1.7840000000000202, , , , , , , 0, -1, -1, 0, 2000, 1, 1, 0.5489999999999782, 0.00666760716081662, 0.008891397050194615, , 2.42055438734, 65.68100000000001, 66.22999999999999, , 25.186282197977047, 39, 1, 1, 5, 90, 0, 1, 4, 2.61215789036, 0, Why lift weights?,  Build muscles., 2, 59.69400000000002, 63.247000000000014, 0, 0, 0, 0, 2000, 1, 1, 0.5489999999999782, 0.00666760716081662, 0.008891397050194615, , 2.42055438734, 65.68100000000001, 66.22999999999999, , 25.186282197977047, 39, 1, 1, 5, 90, 0, 1, 4, 2.61215789036, 0, Why lift weights?,  Build muscles., 2, 59.69400000000002, 63.247000000000014, 0, 0, 0, 0, 2000, 1, shorttest, fmri_v120180213002343, 0.005, Tue Feb 13 2018 13:21:00 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2000, 2, 2, 6.0020000000000095, 0.008891397050194615, 0.008891397050194615, , 0.877756894661, 73.035, 79.037, , 20.306339245606637, 35, 1, , 5, 90, 0, 1, 4, 4.06779971345, 0, Why make breakfast?,  Satisfy hunger., 2, 68.149, 72.154, 0, 1, 1, 1, 2000, 2, 2, 6.0020000000000095, 0.008891397050194615, 0.008891397050194615, , 0.877756894661, 73.035, 79.037, , 20.306339245606637, 35, 1, , 5, 90, 0, 1, 4, 4.06779971345, 0, Why make breakfast?,  Satisfy hunger., 2, 68.149, 72.154, 0, 1, 1, 1, 2000, 1, shorttest, fmri_v120180213002343, 0.005, Tue Feb 13 2018 13:21:00 GMT-0800 (PST), stroop, 60
