resp_fMRI.keys, resp_fMRI.rt, construal_resp.keys, construal_resp.rt, resp_trial.keys, resp_trial.rt, instructionLoop.thisRepN, instructionLoop.thisTrialN, instructionLoop.thisN, instructionLoop.thisIndex, blocks.thisRepN, blocks.thisTrialN, blocks.thisN, blocks.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrial, Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrial, Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, participant, session, run, designDir, k_val, date, expName, frameRate
5, 1.5120000000000005, 1, 0.3499999999999943, , , , , , , 0, -1, -1, 0, 2000, 1, 1, 1, 0.08, 0.10668171457306592, , 1.79094524069, 17.739999999999995, 18.739999999999995, , 25, 30, 1, 1, 2, 4.899999999999999, 1, 1, 3, 1.34152202088, 0, How to show intelligence?,  Participate in class., 5, 13.837000000000003, 15.939000000000007, 0, 0, 0, 0, 2000, 1, 1, 1, 0.08, 0.10668171457306592, , 1.79094524069, 17.739999999999995, 18.739999999999995, , 25, 30, 1, 1, 2, 4.899999999999999, 1, 1, 3, 1.34152202088, 0, How to show intelligence?,  Participate in class., 5, 13.837000000000003, 15.939000000000007, 0, 0, 0, 0, 2000, 1, shorttest, fmri_v120180213002343, 0.08, Tue Feb 13 2018 13:11:53 GMT-0800 (PST), stroop, 60
, , 2, 1.149000000000001, , , , , , , 0, -1, -1, 0, 2000, 2, 1, 1.1829999999999927, 0.10668171457306592, 0.14226235280311383, , 3.16740180686, 28.995000000000005, 30.177999999999997, , 25, 30, 1, 1, 4, 6.67473552333114, 1, 1, 3, 1.43407069378, 0, How to give to charity?,  Use a camera., 5, 22.924999999999997, 25.826000000000008, 0, 1, 1, 1, 2000, 2, 1, 1.1829999999999927, 0.10668171457306592, 0.14226235280311383, , 3.16740180686, 28.995000000000005, 30.177999999999997, , 25, 30, 1, 1, 4, 6.67473552333114, 1, 1, 3, 1.43407069378, 0, How to give to charity?,  Use a camera., 5, 22.924999999999997, 25.826000000000008, 0, 1, 1, 1, 2000, 1, shorttest, fmri_v120180213002343, 0.08, Tue Feb 13 2018 13:11:53 GMT-0800 (PST), stroop, 60
, , 1, 0.3329999999999984, , , , , , , 0, -1, -1, 0, 2000, 1, 1, 0.3999999999999915, 0.14226235280311383, 0.10668171457306594, , 2.42055438734, 48.138000000000005, 48.538, , 4.835050419726715, 39, 1, 2, 5, 90, 0, 1, 4, 2.61215789036, 0, Why lift weights?,  Build muscles., 2, 43.617999999999995, 45.703, 0, 0, 0, 0, 2000, 1, 1, 0.3999999999999915, 0.14226235280311383, 0.10668171457306594, , 2.42055438734, 48.138000000000005, 48.538, , 4.835050419726715, 39, 1, 2, 5, 90, 0, 1, 4, 2.61215789036, 0, Why lift weights?,  Build muscles., 2, 43.617999999999995, 45.703, 0, 0, 0, 0, 2000, 1, shorttest, fmri_v120180213002343, 0.08, Tue Feb 13 2018 13:11:53 GMT-0800 (PST), stroop, 60
, , 1, 0.0660000000000025, , , , , , , 0, -1, -1, 0, 2000, 2, 2, 0.46800000000001774, 0.10668171457306594, 0.14226235280311383, , 0.877756894661, 53.123999999999995, 53.59100000000001, , 5.062494703311956, 35, 1, 1, 5, 90, 0, 1, 4, 4.06779971345, 0, Why make breakfast?,  Satisfy hunger., 2, 50.422, 52.24000000000001, 0, 1, 1, 1, 2000, 2, 2, 0.46800000000001774, 0.10668171457306594, 0.14226235280311383, , 0.877756894661, 53.123999999999995, 53.59100000000001, , 5.062494703311956, 35, 1, 1, 5, 90, 0, 1, 4, 4.06779971345, 0, Why make breakfast?,  Satisfy hunger., 2, 50.422, 52.24000000000001, 0, 1, 1, 1, 2000, 1, shorttest, fmri_v120180213002343, 0.08, Tue Feb 13 2018 13:11:53 GMT-0800 (PST), stroop, 60
