resp_fMRI.keys, resp_fMRI.rt, construal_resp.keys, construal_resp.rt, resp_trial.keys, resp_trial.rt, instructionLoop.thisRepN, instructionLoop.thisTrialN, instructionLoop.thisN, instructionLoop.thisIndex, blocks.thisRepN, blocks.thisTrialN, blocks.thisN, blocks.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrialRanked, Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, participant, session, run, k_val, designDir, total_time_limit, date, expName, frameRate, finish_screen_end_response.keys, finish_screen_end_response.rt, instructionLoop.thisRepN, instructionLoop.thisTrialN, instructionLoop.thisN, instructionLoop.thisIndex, blocks.thisRepN, blocks.thisTrialN, blocks.thisN, blocks.thisIndex, Subject, Trial, SSonLorR, RT, startingK, endingK, TrialStart, ITI, choiceUp, choiceMade, TrialOver, SSamount, LLamount, Condition, Choice, SSdelay, LLdelay, salienceCondition, day, runid, TaskInterval, RewardTrialRanked, Construal_QuestionText, Construal_AnswerText, Construal_Condition, construal_trialUp, construal_trialComplete, trials_set1.thisRepN, trials_set1.thisTrialN, trials_set1.thisN, trials_set1.thisIndex, participant, session, run, k_val, designDir, total_time_limit, date, expName, frameRate
, , , , , , , , , , 0, -1, -1, 0, 2003, 11, 2, 0, 0.01, 0.01, , 1.10530482272, 51.94200000000001, 51.946, , 25, 30, 1, , 1, 21.199999999999996, 1, 2, 2, 3.88602032466, 1, How to open a browser?,  Click a mouse., 4, 51.941, 51.94200000000001, 0, 10, 10, 10, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2003, 11, 2, 0, 0.01, 0.01, , 1.10530482272, 51.94200000000001, 51.946, , 25, 30, 1, , 1, 21.199999999999996, 1, 2, 2, 3.88602032466, 1, How to open a browser?,  Click a mouse., 4, 51.941, 51.94200000000001, 0, 10, 10, 10, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2003, 12, 1, 0, 0.01, 0.01, , 3.2331785912, 51.94800000000001, 51.94999999999999, , 25, 30, 1, , 4, 24.8, 1, 2, 2, 4.97182049427, 56, How to read articles?,  Open a magazine., 4, 51.946, 51.947, 0, 11, 11, 11, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2003, 12, 1, 0, 0.01, 0.01, , 3.2331785912, 51.94800000000001, 51.94999999999999, , 25, 30, 1, , 4, 24.8, 1, 2, 2, 4.97182049427, 56, How to read articles?,  Open a magazine., 4, 51.946, 51.947, 0, 11, 11, 11, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2003, 13, 2, 0, 0.01, 0.01, , 2.0001100622, 51.952, 51.95400000000001, , 25, 30, 1, , 8, 29.600000000000005, 1, 2, 2, 1.11985229676, 38, How to teach others?,  Give a lecture., 5, 51.95099999999999, 51.95099999999999, 0, 12, 12, 12, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2003, 13, 2, 0, 0.01, 0.01, , 2.0001100622, 51.952, 51.95400000000001, , 25, 30, 1, , 8, 29.600000000000005, 1, 2, 2, 1.11985229676, 38, How to teach others?,  Give a lecture., 5, 51.95099999999999, 51.95099999999999, 0, 12, 12, 12, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2003, 14, 2, 0, 0.01, 0.01, , 1.01904082086, 51.95599999999999, 51.958, , 25, 30, 1, , 7, 28.400000000000023, 1, 2, 2, 4.71442344921, 16, How to plan ahead?,  Make a list., 5, 51.954999999999984, 51.95599999999999, 0, 13, 13, 13, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2003, 14, 2, 0, 0.01, 0.01, , 1.01904082086, 51.95599999999999, 51.958, , 25, 30, 1, , 7, 28.400000000000023, 1, 2, 2, 4.71442344921, 16, How to plan ahead?,  Make a list., 5, 51.954999999999984, 51.95599999999999, 0, 13, 13, 13, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2003, 15, 2, 0, 0.01, 0.01, , 2.45676476313, 51.96000000000001, 51.96199999999999, , 25, 30, 1, , 9, 30.800000000000004, 1, 2, 2, 1.05700391619, 54, How to make breakfast?,  Crack eggs., 4, 51.958, 51.959, 0, 14, 14, 14, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2003, 15, 2, 0, 0.01, 0.01, , 2.45676476313, 51.96000000000001, 51.96199999999999, , 25, 30, 1, , 9, 30.800000000000004, 1, 2, 2, 1.05700391619, 54, How to make breakfast?,  Crack eggs., 4, 51.958, 51.959, 0, 14, 14, 14, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2003, 16, 1, 0, 0.01, 0.01, , 1.32832364425, 51.964, 51.96599999999998, , 25, 30, 1, , 3, 23.599999999999998, 1, 2, 2, 1.27029106266, 36, How to take a picture?,  Point a camera., 4, 51.962999999999994, 51.962999999999994, 0, 15, 15, 15, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2003, 16, 1, 0, 0.01, 0.01, , 1.32832364425, 51.964, 51.96599999999998, , 25, 30, 1, , 3, 23.599999999999998, 1, 2, 2, 1.27029106266, 36, How to take a picture?,  Point a camera., 4, 51.962999999999994, 51.962999999999994, 0, 15, 15, 15, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2003, 17, 2, 0, 0.01, 0.01, , 1.27982429898, 51.972999999999985, 51.977000000000004, , 25, 30, 1, , 2, 22.40000000000002, 1, 2, 2, 1.41040674754, 17, Why use a brush?,  Paint a picture., 1, 51.966999999999985, 51.966999999999985, 0, 16, 16, 16, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2003, 17, 2, 0, 0.01, 0.01, , 1.27982429898, 51.972999999999985, 51.977000000000004, , 25, 30, 1, , 2, 22.40000000000002, 1, 2, 2, 1.41040674754, 17, Why use a brush?,  Paint a picture., 1, 51.966999999999985, 51.966999999999985, 0, 16, 16, 16, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2003, 18, 2, 0, 0.01, 0.01, , 3.6731540884, 51.980999999999995, 51.983000000000004, , 25, 30, 1, , 1, 21.199999999999996, 1, 2, 2, 2.21398155229, 37, Why use credit cards?,  Go shopping., 1, 51.978999999999985, 51.97999999999999, 0, 17, 17, 17, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2003, 18, 2, 0, 0.01, 0.01, , 3.6731540884, 51.980999999999995, 51.983000000000004, , 25, 30, 1, , 1, 21.199999999999996, 1, 2, 2, 2.21398155229, 37, Why use credit cards?,  Go shopping., 1, 51.978999999999985, 51.97999999999999, 0, 17, 17, 17, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2003, 19, 2, 0, 0.01, 0.01, , 1.69137569807, 51.986999999999995, 51.990999999999985, , 25, 30, 1, , 8, 29.600000000000005, 1, 2, 2, 2.00189370497, 46, Why reduce pain?,  Feel well., 3, 51.98399999999998, 51.98599999999999, 0, 18, 18, 18, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2003, 19, 2, 0, 0.01, 0.01, , 1.69137569807, 51.986999999999995, 51.990999999999985, , 25, 30, 1, , 8, 29.600000000000005, 1, 2, 2, 2.00189370497, 46, Why reduce pain?,  Feel well., 3, 51.98399999999998, 51.98599999999999, 0, 18, 18, 18, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60
, , , , , , , , , , 0, -1, -1, 0, 2003, 20, 2, 0, 0.01, 0.01, , 1.41798941299, 51.994, 51.99599999999998, , 25, 30, 1, , 9, 30.800000000000004, 1, 2, 2, 1.66977220333, 47, Why hold a party?,  Feel sociable., 3, 51.99199999999999, 51.99199999999999, 0, 19, 19, 19, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60, , , , , , , 0, -1, -1, 0, 2003, 20, 2, 0, 0.01, 0.01, , 1.41798941299, 51.994, 51.99599999999998, , 25, 30, 1, , 9, 30.800000000000004, 1, 2, 2, 1.66977220333, 47, Why hold a party?,  Feel sociable., 3, 51.99199999999999, 51.99199999999999, 0, 19, 19, 19, 2003, 2, 2, 0.01, fmri_v320180221225154, 60, Thu Feb 22 2018 00:40:21 GMT-0800 (PST), stroop, 60
